Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rsmd
YOZGUS,1,"2-(1,2,3,4-tetrahydroxybutyl)quinazolin-4(3H)-one monohydrate",YOZGUS.mol,"[0, 3]",1,0.8053135874410857
AFEVIR,1,1-Hydroxycyclopropane-1-carboxylic acid,AFEVIR.mol,"[2, 0]",1,0.8053140573565354
WAFGUH,1,2-Hydroxy-5-[(E)-(1H-indol-3-ylmethylidene)azaniumyl]benzoate,WAFGUH.mol,"[1, 2]",1,0.8053162475271254
CHAPEP10,1,Cyclohexylammonium phosphoenolpyruvate,CHAPEP10.mol,"[11, 12]",1,0.8053163329720445
JUKRUC,1,"1,2,3,5-Benzenetetracarboxylic acid dihydrate",JUKRUC.mol,"[10, 11]",1,0.8053420287627727
GOVTAO,1,"1,4-dibenzyl-6-(2-(2-methyl-1,3-dioxolan-2-yl)ethyl)piperazine-2,3,5-trione",GOVTAO.mol,"[2, 4]",1,0.8053573642038376
POFTEJ,1,"5,6-Dimethyl-1,3,8,10-tetra-aza-13,16-dioxa-tetracyclo(8.8.2.05,19.06,20)-icosane-2,4,7,9-tetraone",POFTEJ.mol,"[2, 7]",1,0.8053618635435543
IBIXOH,1,Phenyl 4-O-methyl-1-thio-α-L-rhamno-pyranoside,IBIXOH.mol,"[32, 34]",1,0.8053680596792034
NUWJUL,1,"1,3-Dibenzyl-6,7-dihydropyrido[1,2-e]purine-2,4(1H,3H)-dione",NUWJUL.mol,"[3, 5]",1,0.8053697534106278
YIHJOP,1,9-Ethylguanine dihydrate,YIHJOP.mol,"[8, 7]",1,0.8054042653294794
MUSYUV,1,"22,23-Dihydroxy-3,5-cyclostigmastan-6-one",MUSYUV.mol,"[54, 52]",1,0.8054233249222654
KUMXAR,1,"5-(1,3-Benzodioxol-5-ylmethyl)-2-(2-(5-methyl-1H-imidazol-4-ylmethylthio)ethylamino)-4(1H)-pyrimidone dihydrochloride",KUMXAR.mol,"[12, 10]",1,0.8054377686546158
VUDBOL,1,"7-Carbamoyl-1,5-dihydroxy-8-oxatricyclo(4.3.1.04,10)dec-2-en-9-one monohydrate",VUDBOL.mol,"[14, 15]",1,0.805440202742041
CUXHOU,1,8-hydroxy-4-methoxyquinolinium bromide,CUXHOU.mol,"[1, 3]",1,0.8054484356328395
BECXIS,1,"tris(naphthalene-1,5-diaminium) bis(5-aminonaphthalen-1-aminium) octakis[hydrogen(5-carboxypyridin-3-yl)phosphonate]",BECXIS.mol,"[16, 14]",1,0.8054708969878078
CONKOH,1,1-[2-(1H-imidazol-4-yl)ethyl]-3-(4-methylphenyl)urea,CONKOH.mol,"[3, 4]",1,0.8054871021188156
IVAVIM,1,"3,5-bis(difluoromethyl)-5-hydroxy-4,5-dihydro-1H-pyrazole-1-carboxamide",IVAVIM.mol,"[11, 12]",1,0.8055050319686727
BOCNIR,1,"Methyl 1-(4-methoxyphenyl)-2,2,3,3-tetramethyl-5,6-dioxo-2,3,5,6-tetrahydro-1H-pyrrolo(1,2-a)imidazole-7-carboxylate",BOCNIR.mol,"[40, 36]",1,0.805508622689613
AFUVOM,1,2-(1-(Phenylsulfonyl)ethyl)benzoic acid,AFUVOM.mol,"[9, 3]",1,0.8055329734839324
QEHDIS,1,N'-Nitrohydrazinecarboximidamide,QEHDIS.mol,"[2, 3]",1,0.8055407241340498
UHUFEK,1,"(3S,3aS,9bR)-diethyl 4-oxo-3-phenyl-1,3a,4,9b-tetrahydrochromeno[4,3-b]pyrrole-2,2(3H)-dicarboxylate",UHUFEK.mol,"[6, 4]",1,0.8055429152565555
DAFCES,1,"(3RS,4SR)-3-Hydroxy-4-phenyl-2,2,4-trimethylpentanoic acid",DAFCES.mol,"[6, 5]",1,0.8055437203289947
UJOJOT,1,2-(((Dodecylsulfanyl)carbonothioyl)sulfanyl)-2-methylpropanoic acid,UJOJOT.mol,"[2, 1]",1,0.8055556165489473
SELSAF,1,2-Hydroxy-5-((4-hydroxy-3-methoxybenzylidene)ammonio)benzoate monohydrate,SELSAF.mol,"[2, 0]",1,0.8055630046008846
BIZLAX,1,"22α-Hydroxy-3,4-secostictan-3-oic acid acetone solvate",BIZLAX.mol,"[31, 30]",1,0.8055665089122067
ABUFIP,1,2-(6-(1H-benzimidazol-2-yl)pyridin-2-yl)-1-methyl-1H-benzimidazole methanol solvate,ABUFIP.mol,"[2, 3]",1,0.8055928903995626
XAHWOT,1,t-Butoxycarbonyl-L-isoleucyl-L-leucine methyl ester,XAHWOT.mol,"[34, 16]",1,0.8056357519617965
WUDGUX,1,"rac-9,10-Dihydrophenanthrene-9,10-dicarboxylic acid",WUDGUX.mol,"[25, 26]",1,0.8056450951594117
ORAPOO,1,"3-(3-hydroxy-2-oxo-1-((1-phenyl-1H-1,2,3-triazol-4-yl)methyl)-2,3-dihydro-1H-indol-3-yl)-1-methyl-1H-pyrrole-2,5-dione monohydrate",ORAPOO.mol,"[2, 0]",1,0.805650425595759
MARROO,1,"triethylammonium 3,5-dihydroxybenzoate",MARROO.mol,"[11, 10]",1,0.8056613335455537
PUDNIO,1,3-(((2-hydroxy-1-naphthyl)methylene)amino)-2H-chromen-2-one,PUDNIO.mol,"[2, 8]",1,0.8057079878423765
BUDREA,1,"3-(acridin-9-yl)-5-methyl-N-(pentafluorophenyl)-3H-[1,2,3]triazolo[4,5-d]pyrimidin-7-amine",BUDREA.mol,"[10, 5]",1,0.8057101902276876
JICWOH10,1,Barbituric acid melamine,JICWOH10.mol,"[0, 2]",1,0.8057116237125835
WACSEA,1,"(6S,7S,8S,8aS)-6-Ethyl-7,8-dihydroxy-1,5,6,7,8,8a-hexahydroindolizin-3(2H)-one monohydrate",WACSEA.mol,"[29, 27]",1,0.8057151718119052
KIGQAS,1,"(Z)-1-Acetyl-2,5-dihydroxy-2-(2-oxopropyl)-1,2,3,4-tetrahydro-anthraquinone",KIGQAS.mol,"[5, 3]",1,0.8057158014449548
CIYDOF,1,"10,10-dimethyl-6-(methylhydrazono)-3-thia-4-azatricyclo[5.2.1.01,5]dec-4-ene 3,3-dioxide",CIYDOF.mol,"[1, 27]",1,0.8057335093551045
RENKEB,1,Diphenyl(2-(1-phenylhydrazino)phenyl)phosphine,RENKEB.mol,"[0, 11]",1,0.8057641841448232
GUVFEI,1,"(4S,5R,6R,2'R,3'R,4'R)-5-(Acetylamino)-5,6-dihydro-6-(3',4'-dihydroxy-tetrahydro-furan-2'-yl)-4-(guanidino)-4H-pyran-2-carboxylic acid",GUVFEI.mol,"[5, 6]",1,0.8057716787894218
LAWXEO,1,"(7-Methoxy-4-oxo-2-phenyl-3,4,5,6,7,8-hexahydro-2H-chromen-5-yl)acetic acid",LAWXEO.mol,"[11, 14]",1,0.8057927652520299
MEKKUJ,1,"3-(2,5-Difluorophenyl)propynoic acid",MEKKUJ.mol,"[12, 13]",1,0.805840208895706
SABPUI,1,"1-(4-((3,5-Difluorobenzyl)oxy)-2-hydroxyphenyl)ethanone",SABPUI.mol,"[2, 3]",1,0.8058762598583545
KUBJOI,1,"N-((dibenzylcarbamoyl)carbamoyl)-P,P-diphenylphosphinous amide",KUBJOI.mol,"[0, 58]",1,0.8058835470061023
EDUJUI,1,"2',3'-Isopropylidene-2,3-dihydroinosine",EDUJUI.mol,"[5, 2]",1,0.8058862571635202
PAVNUY,1,"2,4-bis(pyridin-2-yl)pentane-2,4-diol monohydrate",PAVNUY.mol,"[5, 2]",1,0.8058885984802204
SOJZID,1,8a-(pyridin-2-yl)indolizin-1(8aH)-one,SOJZID.mol,"[2, 0]",1,0.8059212399082798
BEVXAB,1,4α-Hydroxydihydroilludin M,BEVXAB.mol,"[15, 18]",1,0.8059231753343634
OPUPIA,1,"2,3,4,6-tetrafluorobenzoic acid 1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione",OPUPIA.mol,"[8, 7]",1,0.8059242125901649
IXAQUT,1,3-(4-Pyridyl)-5-(2-pyridyl)-1H-pyrazole,IXAQUT.mol,"[0, 3]",1,0.8059302996004439
NIVYUM,1,"Ammonium bis(D,L-malato)borate monohydrate",NIVYUM.mol,"[4, 3]",1,0.8059309090411212
WARWIV,1,"N,N-bis(3-Carbamoylpropyl)urea",WARWIV.mol,"[2, 18]",1,0.8059472106597164
HIBJIM,1,"(+-)-1-Hydroxy-1,2,3,4,6,13a-hexahydroindazolo(2,1-a)cinnol-12-one",HIBJIM.mol,"[3, 0]",1,0.8059538739505984
QUSBOV,1,"1,3,7,8-Tetrahydroxy-2,4,9-tris(3-methylbut-2-enyl)-dibenzo[b,e][1,4]dioxepin-11-one",QUSBOV.mol,"[5, 7]",1,0.8059635914174176
CORWUB10,1,Potassium N-formyl-dithiocarbamate,CORWUB10.mol,"[1, 3]",1,0.8059664622953847
KENNIA,1,"ent-3,4-seco-4,16α,17-Trihydroxyatisan-3-oic acid methanol solvate",KENNIA.mol,"[21, 20]",1,0.805968967988387
QACSIY,1,"1-Carboxypentane-1,5-diaminium chloride perchlorate",QACSIY.mol,"[0, 2]",1,0.806013741157036
GIJSAV,1,"(2Z,5E)-5-(3,5-Dimethyl-phenoxy)-2-methylpenta-2,4-dienoic acid",GIJSAV.mol,"[31, 30]",1,0.8060156716419541
QACLUE,1,(4-(6-amino-9H-purin-9-yl)-3-hydroxyoxetan-2-yl)methyl acetate,QACLUE.mol,"[26, 23]",1,0.8060157009621065
LOCKAS,1,"N2,N2'-bis(pyridin-2-yl)biphenyl-2,2'-dicarboxamide",LOCKAS.mol,"[9, 1]",1,0.8060225014284036
ABUWEC,1,Triaminoguanidinium sulfate,ABUWEC.mol,"[3, 2]",1,0.8060290661246704
DABWAH,1,2-Carboxy-5-(4-hydroxypyridinium-1-yl)benzoate,DABWAH.mol,"[5, 3]",1,0.8060303277734832
QUFRIV,1,"dimethyl (1S*,2R*,4R*,5R*)-4-hydroxy-5-(4-phenyl-1H-1,2,3-triazol-1-yl)cyclohexane-1,2-dicarboxylate",QUFRIV.mol,"[0, 6]",1,0.8060524476495025
TRYPTF10,1,DL-Tryptophan formate,TRYPTF10.mol,"[26, 25]",1,0.8060638502236831
BATWID,1,"2-(2,3-Dihydroxypropyl)-2-methyl-1,3-dithian-1-one",BATWID.mol,"[3, 5]",1,0.8060727087815136
MACKAD,1,"17α,21-Dihydroxy-16β-methylpregna-1,4-diene-3,11,20-trione",MACKAD.mol,"[52, 53]",1,0.8060991016938843
PADZEB,1,"5-(Phenylhydrazono)-5H-pyrido[3',2':4,5]cyclopenta[1,2-b]pyridine",PADZEB.mol,"[28, 29]",1,0.8061062807310977
GASKUG,1,(RS)-N-(2-(3-Benzyloxyisoxazol-5-yl)-1-phenylethyl)-3-oxobutyramide,GASKUG.mol,"[12, 9]",1,0.8061154379917538
MEDOUR,1,6-Methyl-2'-deoxyuridine,MEDOUR.mol,"[2, 3]",1,0.8061237237362963
HASWAC,1,diethyl tetrahydroxyterephthalate,HASWAC.mol,"[0, 3]",1,0.8061286057885472
SUNPEX,1,4-Carboxypiperidinium 4-piperidiniumcarboxylate hydrogen tartrate methanol solvate monohydrate,SUNPEX.mol,"[19, 18]",1,0.8061346358614154
ROXCAL,1,"12-(2-hydroxybenzoyl)benzo[f]pyrido[1,2-a]indole-6,11-dione",ROXCAL.mol,"[2, 3]",1,0.8061503863091479
QUYMUT,1,4-(Carboxymethoxy)anilinium bromide,QUYMUT.mol,"[5, 9]",1,0.8061588388997385
GEYZIT,1,Diazomethyl β-D-galactopyranosyl ketone,GEYZIT.mol,"[2, 4]",1,0.8061651965101735
RIJJEC01,1,"4,4',4'',4'''-methanetetrayltetrabenzoic acid",RIJJEC01.mol,"[40, 41]",1,0.806165881023934
EFITAP,1,"2-(4-(2-Pyridyl)-1,2,3-triazol-1-yl)ethyl β-D-glucopyranoside",EFITAP.mol,"[2, 3]",1,0.8061689652789455
POXKIW,1,"tetrakis(Octa-aqua-calcium) tetrakis(2,4,6-trimercaptotriazine) dodecahydrate",POXKIW.mol,"[0, 5]",1,0.8061782774200408
QAYZIC,1,N-phenyl-N'-[4-(trifluoromethyl)phenyl]urea oxo(triphenyl)-phosphane,QAYZIC.mol,"[2, 6]",1,0.8062175602851661
MIRJIH,1,"1-Ethyl 4-methyl-2-oxo-1,2-dihydroquinoline-3-carboxylic acid",MIRJIH.mol,"[1, 3]",1,0.8062195226567855
JOQMIO,1,"(5-amino-1,2,4-thiadiazol-4-ium-3-yl)(ethoxyimino)acetate N,N-dimethylformamide solvate",JOQMIO.mol,"[9, 1]",1,0.8062400243893377
TUJBIK,1,"2-(Hydroxymethyl)-6-(tridecyloxy)tetrahydro-2H-pyran-3,4-diol",TUJBIK.mol,"[3, 1]",1,0.8062494696773976
LALWIE,1,"cis,anti,cis-8-Methoxytricyclo(6.3.0.02,7)undecane-2,3-diol",LALWIE.mol,"[0, 1]",1,0.8062590925772998
SEPQAG,1,"(R)-1-((2R,3R,5S)-2-(hydroxymethyl)-5-phenyl-1-p-tosylpyrrolidin-3-yl)but-3-en-1-ol",SEPQAG.mol,"[4, 3]",1,0.8062652286776284
RECLER,1,"4-Benzyl-4-(hydroxymethyl)tetrahydrofuro(3,4-d)(1,3)oxazol-2(3H)-one",RECLER.mol,"[0, 10]",1,0.8062809067718968
ZOWJEA,1,"(2H-Indene-1,3-dione)-2-spiro-2'-(1,3-dimethyl-2,3-dihydro-1H-naphtho(1,8a,8-d,e)pyrimidine)",ZOWJEA.mol,"[0, 2]",1,0.8062955081726659
TMCDEC10,1,"1,1,5,5-Tetramethylcyclodecane-8-carboxylic acid",TMCDEC10.mol,"[43, 42]",1,0.8062971929824734
BEPRAP,1,Inosine cyclic-(3'-5')-monophosphate monohydrate,BEPRAP.mol,"[6, 7]",1,0.8063224534408144
ILANUG,1,"2,2'-Biphenyl-4,4'-diyldiacetic acid",ILANUG.mol,"[9, 8]",1,0.8063500646901196
BUDVUR10,1,Adenine 1-(2-carboxyethyl)-uracil,BUDVUR10.mol,"[12, 11]",1,0.8063739092362493
MEUREA,1,Monomethylurea,MEUREA.mol,"[8, 9]",1,0.8063846351477357
EDEVAL,1,"3-(3,4,5-Trimethoxyphenyl)propanohydrazide",EDEVAL.mol,"[30, 29]",1,0.8063889389178649
IJOXEL,1,"3-(2-Methylbenzylidene)-2,3-dihydro-1,5-benzothiazepin-4(5H)-one",IJOXEL.mol,"[33, 31]",1,0.8063919312779688
VOTMEY,1,(2-Azoniaethyl)guanidinium dinitrate,VOTMEY.mol,"[4, 6]",1,0.8063922104116702
ZZZPUS19,1,N-(butylcarbamoyl)-4-methylbenzenesulfonamide,ZZZPUS19.mol,"[33, 32]",1,0.8063936714661769
YOLDEK,1,"3-(6-Methoxy-2-naphthyl)-2,2,3-trimethylpentanoic acid",YOLDEK.mol,"[19, 20]",1,0.8064567511371085
UDUYOH,1,"(13R)-13-Hydroxy-1(10),14-ent-halimadien-18-oic acid",UDUYOH.mol,"[3, 2]",1,0.8064595252360074
ZURVIT01,1,"N,N,N-triethylethanaminium chloride 1-(4-nitrophenyl)-3-phenylurea",ZURVIT01.mol,"[22, 24]",1,0.8064676375779887
ECUYAF,1,"6,7-dihydroxy-4-(4-hydroxy-3,5-dimethoxyphenyl)-5-methoxy-8-(methylsulfanyl)naphthalene-2-carboxylic acid methanol solvate",ECUYAF.mol,"[16, 18]",1,0.806482551065602
HIPADS,1,8-(α-Hydroxyisopropyl)-adenosine dihydrate,HIPADS.mol,"[7, 6]",1,0.8064908999476512
POVXAC,1,"5-aminobenzene-1,3-dicarboxylic acid 1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",POVXAC.mol,"[14, 12]",1,0.806493683322444
RESKAB,1,"2-O-(17-Oxoestra-1,3,5(10)-trien-3-yl)-β-D-glucopyranosiduronic acid monohydrate",RESKAB.mol,"[5, 7]",1,0.8064973863763678
HISRAE,1,"4,4'-ethane-1,2-diyldipyridinium bis(2',6,6'-tricarboxybiphenyl-2-carboxylate)",HISRAE.mol,"[1, 0]",1,0.8065121092886651
LDOPAC01,1,"3-(3',4'-Dihydroxyphenyl)-L-alanine hydrochloride",LDOPAC01.mol,"[22, 23]",1,0.8065329292695302
SIFBEP,1,"2-(4-(di-isopropyliminio)-3-hydroxy-2,2-dimethyl-1-isopropylazetidin-3-yl)benzoate tetrahydrofuran solvate",SIFBEP.mol,"[55, 54]",1,0.8065406845297141
EREXAA,1,"1,4,10,13-tetraoxa-7,16-diazoniacyclooctadecane bis(2-(2-methylphenyl)-2H-(1,2,3)triazolo(4,5-d)pyrimidine-5,7(4H,6H)-dione 3-oxide) tetrahydrate clathrate",EREXAA.mol,"[11, 0]",1,0.8065435822735966
CIPMUK,1,"Ethyl (1S,5R)-4-oxo-3-oxabicyclo(3.1.0)hexane-5-carboxylate",CIPMUK.mol,"[11, 13]",1,0.8065461640630817
GOZZAZ,1,"3-[(4-methyl-3-{[4-(pyridin-3-yl)pyrimidin-2-yl]amino}phenyl)imino]-1,3-dihydro-2H-indol-2-one",GOZZAZ.mol,"[47, 44]",1,0.8065651037522826
OHEWUV,1,4-(4-(nonafluorobutyl)phenyl)-4-oxobutanoic acid,OHEWUV.mol,"[8, 8]",1,0.8065668737234925
BUTCOK,1,(2-Oxo-2H-benzo[h]chromen-4-yl)acetic acid,BUTCOK.mol,"[23, 24]",1,0.8065711625445608
NAHWUS,1,"3,3',3'',3'''-(1,1-dioxo-2,5-dihydro-1H-1-thiene-2,2,5,5-tetrayl)tetrapropanoic acid acetone solvate hydrate",NAHWUS.mol,"[23, 22]",1,0.8065804194507986
RUGCII,1,"piperidin-1-ium 5-methyl-6-nitro-7-oxo-7H-[1,2,4]triazolo[1,5-a]pyrimidin-4-ide",RUGCII.mol,"[4, 0]",1,0.8065811915430748
JIPXOY,1,"1'H-spiro[fluorene-9,2'-quinazolin]-4'(3'H)-one",JIPXOY.mol,"[34, 33]",1,0.8066250160073761
GUKLIK,1,"ethyl 5a,6,7,8,9,9a-hexahydro-4H-[1,2,3]triazolo[5,1-c][1,4]benzothiazine-3-carboxylate",GUKLIK.mol,"[4, 2]",1,0.8066343074494172
GUQJUZ,1,"bis(L-valinium) bis(L-valine) naphthalene-1,5-disulfonate tetrahydrate",GUQJUZ.mol,"[0, 2]",1,0.8066428588722401
CEHGIH,1,"4-Diphenylphosphanyl-1,5-naphthyridine",CEHGIH.mol,"[0, 4]",1,0.8066468651204188
MOTCII,1,"Dimethyl 1-(4-cyanobenzyl)-1H-pyrazole-3,5-dicarboxylate",MOTCII.mol,"[5, 3]",1,0.8066508855824165
VAJTEI,1,N'-(4-(diethylamino)-2-hydroxybenzylidene)-2-furohydrazide,VAJTEI.mol,"[0, 5]",1,0.8066617231426195
GESJET,1,9α-Hydroxy-mitomycin B,GESJET.mol,"[6, 2]",1,0.8066689398507092
CIWLAW,1,"4',7-Diethoxy-5-hydroxyflavone",CIWLAW.mol,"[3, 2]",1,0.8066733179996894
ATIJUK,1,"1-(2-(2,5-dihydroxyphenyl)-2-oxoethyl)-2-hydroxy-3-(hydroxymethyl)cyclohex-3-ene-1-carboxylic acid dihydrate",ATIJUK.mol,"[6, 7]",1,0.8066786333653675
CEKRIT,1,2-Methoxymethoxybenzoic acid,CEKRIT.mol,"[20, 22]",1,0.8066853494515941
SOPXUQ,1,"4,12,16,24-Tetrahydroxy-5,23-dimethylcalix(4)arene",SOPXUQ.mol,"[2, 3]",1,0.8066885359216354
VOHJOT,1,4-((N-(t-butoxycarbonyl)-β-alanyl)amino)-1-methyl-1H-pyrrole-2-carboxylic acid methanol solvate,VOHJOT.mol,"[2, 7]",1,0.806710700990771
BOFWIC,1,2'-Deoxy-2'-fluorouridine,BOFWIC.mol,"[5, 3]",1,0.8067141089435736
KTFPHT,1,Dipotassium tetrafluorophthalate,KTFPHT.mol,"[6, 15]",1,0.8067164391750189
MESUCC01,1,4-methoxy-4-oxobutanoic acid,MESUCC01.mol,"[2, 0]",1,0.8067202573213598
ILOXIS,1,1-Ethoxyisoquinolin-3-ol,ILOXIS.mol,"[3, 0]",1,0.8067254875360335
KOSHAD,1,"6-(4,10-dihydroxy-8-isopropyl-3,5,9-trimethyl-1,7-dioxaspiro[5.5]undec-2-yl)-6-methoxy-2-methylhexa-2,4-dienoic acid hemihydrate",KOSHAD.mol,"[0, 2]",1,0.8067333290092473
DAXVUV,1,"5-(bis(2-Hydroxy-3,5-dimethylphenyl)methyl)-1H-imidazol-3-ium 3-carboxyacrylate monohydrate",DAXVUV.mol,"[39, 16]",1,0.8067410888294996
TIZNIA,1,"3,4,6,7,8,9-Hexahydro-2H-pyrimido[1,2-a]pyrimidin-1-ium chloride",TIZNIA.mol,"[2, 0]",1,0.8067659212833618
RIGNEA,1,"7-(S)-Acetoxy-5,6-(R,S)-dihydroxy-7(R)-methylcyclopenteno(e)pyridine",RIGNEA.mol,"[3, 4]",1,0.806770559511897
VEBNOF01,1,Zizyberannalic acid,VEBNOF01.mol,"[33, 32]",1,0.8067964207895205
IMDACI,1,Iminodiacetic acid hydroiodide,IMDACI.mol,"[12, 13]",1,0.8068177958200712
VAGWOP,1,"(1S-(1β,4aβ,6aβ,12β,12aβ,12bβ))-1,4,4a,5,6,6a,12a,12b-Octahydro-1,4a,8,12-tetrahydroxy-3-methyl-6a,12a-epoxybenz(a)anthracen-7(12H)-one",VAGWOP.mol,"[22, 23]",1,0.8068315455377917
PEKWUZ,1,"4-Hydroxy-3-methoxybenzoic acid 4-chloro-3,5-dimethyl-1H-pyrazole",PEKWUZ.mol,"[2, 4]",1,0.8068316850271378
YUMHUJ,1,"(1β,2β,3α)-1-Amino-2-(carboxymethyl)cyclobutane-1,3-dicarboxylic acid monohydrate",YUMHUJ.mol,"[14, 13]",1,0.8068456037785453
EVENIC,1,"(Z,Z)-1-Methyl-4-(3-(pyrid-2-yl)uronio)pyridine iodide",EVENIC.mol,"[5, 1]",1,0.8068508225622699
WIDXIQ,1,2-Formylimidazole thiosemicarbazone hemihydrate,WIDXIQ.mol,"[6, 8]",1,0.8068542237402843
POTZUT,1,"6,7-Dihydroxy-1-(2-methoxyphenyl)-1,2,3,4-tetrahydroisoquinolinium chloride",POTZUT.mol,"[19, 21]",1,0.8068572895271933
MORLEN,1,"2-(dodecyloxy)oxane-3,4,5-triol",MORLEN.mol,"[1, 3]",1,0.806871573491445
JEXNAB,1,N-Acetyl-L-valinamide,JEXNAB.mol,"[0, 2]",1,0.8068865390566786
UFEHEV,1,"6-amino-9-benzyl-2-(2-methoxyethoxy)-7,9-dihydro-8H-purin-8-one",UFEHEV.mol,"[7, 4]",1,0.8068930451462484
TIVMER,1,N-(4-Cyanophenyl)-N'-(4-nitrophenyl)urea,TIVMER.mol,"[3, 5]",1,0.8069020248868881
JINQIJ,1,"3-azido-1-[2-(4-methoxyphenyl)-3a,4,9,9a-tetrahydro-2H-4,9-epiminonaphtho[2,3-d][1,3]dioxol-10-yl]propan-1-one",JINQIJ.mol,"[43, 47]",1,0.8069095137454131
SETVIZ,1,"{1-[(4-methylphenyl)sulfonyl]-2,3,3a,4,5,9b-hexahydro-1H-benzo[g]indol-2-yl}acetic acid",SETVIZ.mol,"[48, 47]",1,0.8069206282227958
DASTAS,1,"1,3-Dihydroxy-6,7-dimethyl-tricyclo(6.3.1.02,7)dodeca-2,5,9-triene-4,11,12-trione",DASTAS.mol,"[2, 3]",1,0.806924601254895
LUSWEB,1,"1,1'-Biphenyl-2,2',5,5'-tetracarboxylic acid bis(2,7-diazapyrene)",LUSWEB.mol,"[14, 13]",1,0.8069268871475831
VASDAV,1,"1-(3'-Oxo-3'-phenylpropionyl)-3,4,7,8-tetramethylglycoluril",VASDAV.mol,"[28, 5]",1,0.8069296690212981
XUBZOJ,1,N-Dodecyl-2-azido-2-deoxy-β-D-arabino-hex-2-ulofuranosonamide,XUBZOJ.mol,"[1, 6]",1,0.8069544750142538
ASPLOL,1,Asperlinol,ASPLOL.mol,"[14, 15]",1,0.8069640211320409
JEDLAG01,1,"N,N'-bis(3-pyridyl)urea butanedioic acid",JEDLAG01.mol,"[8, 11]",1,0.8069705799729222
CISHOC,1,"3,4,5-Triamino-1,2,4-triazolium iodide",CISHOC.mol,"[5, 4]",1,0.8069710766522056
NIPPEJ,1,4-Oxopentanoic acid,NIPPEJ.mol,"[0, 1]",1,0.8069749694142275
RIQWIZ,1,1-(azidoacetyl)imidazolidin-2-one,RIQWIZ.mol,"[0, 6]",1,0.8069850429538566
DUZPET,1,"(1RS,2SR,3SR,4SR,5SR)-4-Acetoxy-2,3,5-trimethylbicyclo(3.3.0)octane-2-carboxylic acid",DUZPET.mol,"[16, 17]",1,0.8069962454105825
YEKTUE,1,N-(4-methoxybenzyl)-4-(4-nitrobenzamido)benzoic acid,YEKTUE.mol,"[31, 30]",1,0.807012894470683
DEWVOQ,1,"6-Hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid",DEWVOQ.mol,"[16, 17]",1,0.8070364068113537
OHOHAV,1,"5,7-Dimethyl-6-oxo-4a,7a-diphenyloctahydro-3H-imidazo[4,5-e][1,2,4]triazin-3-iminium chloride dihydrate",OHOHAV.mol,"[9, 7]",1,0.8070538318477964
ADERIL,1,4-Methylbenzamidoxime,ADERIL.mol,"[0, 6]",1,0.8070542262641986
QUHDAY,1,(tetraisopropyl 2-ammonio-2-methylpropanetetracarboxamide) bromide,QUHDAY.mol,"[0, 1]",1,0.8070756866479085
PROSTE,1,Prostaglandin E1,PROSTE.mol,"[1, 0]",1,0.8071183738076977
LANFAJ,1,"(E)-3-Methylbutyl 3-(3,4-dihydroxyphenyl)acrylate",LANFAJ.mol,"[5, 8]",1,0.8071271607514471
WUDLUF,1,4-methyl-2-oxabicyclo[2.1.1]hexane-1-carboxylic acid,WUDLUF.mol,"[17, 15]",1,0.8071275303861108
ANAZTP10,1,"2,5-Dianilino-3,4-diaza-1,6,6a-trithiapentalene",ANAZTP10.mol,"[4, 5]",1,0.8071323016700321
XAMFOG,1,Tyrosyl-lysine amide bis(hydrochloride) monohydrate,XAMFOG.mol,"[43, 43]",1,0.8071425231753613
UFIQIJ,1,"cis-3,4-Dihydroxy-2,4-dimethyl-1,2,3,4-tetrahydropyrido(1,2-a)pyrimidine-2-carboxylate",UFIQIJ.mol,"[0, 1]",1,0.807144132942329
UWOCUG,1,"(1S,2R,5R)-3-(hydroxymethyl)-5-(4-methoxy-7H-pyrrolo[2,3-d]pyrimidin-7-yl)cyclopent-3-ene-1,2-diol",UWOCUG.mol,"[4, 6]",1,0.8071532239765413
GUBDEP,1,"4-methyl-1,2,3,4-tetrahydroquinolin-3-ol",GUBDEP.mol,"[23, 0]",1,0.8071594908748662
PAMQUS,1,"1,2,6,7,8b-pentahydroxy-7a,8a,8b,8c,9,10-hexahydroperylo[1,2-b]oxiren-11(7H)-one methanol solvate sesquihydrate",PAMQUS.mol,"[11, 9]",1,0.8071734629803639
XEZSOL,1,"(3S)-7,8-dihydroxy-3-methylisochroman-1-one monohydrate",XEZSOL.mol,"[2, 5]",1,0.8071910823139457
REQTOY,1,"N'1,N'5-Dihydroxypentanediimidamide monohydrate",REQTOY.mol,"[0, 3]",1,0.8072244632872936
LEWQIO,1,"(3R,4S,5R,6R,7S)-6-Fluoro-2,2-dimethylhexahydro-1,3-benzodioxole-4,5-diol",LEWQIO.mol,"[9, 10]",1,0.8072322190109942
CHXHTN,1,5-(6-Carboxyhexyl)-1-(3-cyclohexyl-3-hydroxypropyl)-hydantoin,CHXHTN.mol,"[22, 21]",1,0.8072334138392648
ISODAW,1,"6,15,18-Trihydroxy-12,12-dimethyl-8-oxo-9,17-dioxapentacyclo[8.5.3.01,11.02,7.07,18]octadecane-5-carboxylic acid methanol solvate",ISODAW.mol,"[4, 5]",1,0.8072421390256853
